Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn,Prediction,Segment
24,1,17,69.22,1,0,1117.73,0,0,Dormant
47,1,42,12.45,0,1,533.5,0,0,Loyal
78,0,37,104.63,1,2,3965.9,1,1,At Risk
35,1,52,116.07,0,3,5939.47,1,1,At Risk
44,1,55,134.01,0,3,7346.1,1,1,At Risk
33,1,64,88.93,1,1,5743.21,0,0,Loyal
38,0,29,10.63,0,2,368.31,0,0,Loyal
22,0,6,88.2,1,1,530.87,0,0,Dormant
72,0,54,46.86,2,2,2598.32,0,0,Loyal
46,1,11,52.77,2,1,516.3,0,1,At Risk
64,1,18,64.52,1,1,1064.29,0,0,Dormant
54,1,8,26.95,0,3,222.82,1,1,At Risk
60,2,65,34.68,0,2,2309.71,0,0,Loyal
79,1,25,106.97,1,2,2659.05,0,0,Loyal
39,0,34,82.28,2,1,2794.75,0,0,Loyal
31,0,36,99.65,1,1,3609.51,0,0,Loyal
74,0,5,23.15,0,0,114.72,1,1,At Risk
36,0,10,132.97,0,3,1414.09,1,1,At Risk
52,0,2,116.55,0,2,237.92,1,1,At Risk
41,1,3,28.36,0,2,150.47,1,1,At Risk
59,0,44,76.13,0,0,3367.67,1,1,At Risk
77,1,17,71.63,0,3,1251.03,0,0,Dormant
23,1,10,50.83,1,2,471.19,1,1,At Risk
77,1,56,114.55,0,2,6395.91,0,1,At Risk
75,1,9,31.25,1,0,312.87,1,1,At Risk
20,1,20,149.34,2,3,3015.75,1,1,At Risk
51,0,10,12.71,2,0,126.23,0,0,Dormant
62,0,41,62.27,1,0,2586.77,0,0,Loyal
67,1,48,130.37,0,2,6247.15,1,1,At Risk
19,1,32,147.53,1,0,4678.28,0,0,Loyal
32,0,34,19.98,0,2,647.31,1,1,At Risk
54,0,15,133.63,1,0,2030.65,0,0,Dormant
32,0,12,22.67,2,3,313.87,0,0,Dormant
77,1,56,70.06,1,2,3918.46,0,0,Loyal
49,0,47,140.77,0,2,6654.34,1,1,At Risk
38,1,13,40.61,0,1,477.41,0,0,Dormant
34,1,61,79.08,2,1,4809.63,0,0,Loyal
51,1,27,135.58,1,3,3628.76,1,0,Loyal
49,1,57,138.22,2,2,7836.1,0,0,Loyal
67,2,64,33.36,1,3,2025.32,0,0,Loyal
64,0,50,108.01,0,3,5395.31,1,1,At Risk
69,1,4,14.04,1,3,35.82,0,0,Dormant
40,0,50,112.83,0,3,5601.2,1,1,At Risk
52,1,15,135.98,0,3,2042.26,1,1,At Risk
54,0,20,22.35,1,3,437.42,0,0,Dormant
60,0,6,110.11,0,2,663.07,1,1,At Risk
58,1,37,98.49,2,0,3645.88,0,0,Loyal
54,0,35,125.77,0,2,4485.6,0,0,Loyal
74,1,34,67.33,1,1,2292.83,0,0,Loyal
50,1,49,130.18,2,1,6343.25,1,1,At Risk
42,1,57,137.39,1,2,7821.33,0,0,Loyal
63,1,27,111.47,0,3,3094.22,1,1,At Risk
54,0,51,97.82,2,3,5014.33,0,0,Loyal
57,1,48,24.33,1,2,1262.14,0,0,Loyal
38,0,8,29.97,0,2,234.63,1,1,At Risk
63,1,17,49.04,0,2,853.74,0,0,Dormant
77,0,49,76.53,1,0,3779.18,0,0,Loyal
65,0,6,15.99,1,2,54.79,0,0,Dormant
55,1,44,119.17,0,0,5229.22,1,1,At Risk
57,0,34,30.24,0,0,1031.09,0,0,Loyal
51,1,14,16.95,2,1,320.61,0,0,Dormant
36,1,56,126.84,1,1,7093.79,1,1,At Risk
44,0,40,38.2,0,2,1479.72,0,0,Loyal
26,1,21,39.21,1,2,844.9,0,0,Dormant
22,1,39,15.01,2,2,621.11,0,0,Loyal
22,0,46,149.98,2,1,6848.88,1,1,At Risk
42,1,23,105.98,0,1,2428.69,1,1,At Risk
43,1,46,57.75,2,2,2581.84,0,0,Loyal
36,1,52,74.83,0,1,3984.17,0,0,Loyal
47,1,6,98.58,0,1,622.75,1,1,At Risk
53,0,71,27.65,1,1,1941.6,0,0,Loyal
65,1,39,91.61,0,1,3530.04,0,0,Loyal
65,1,36,18.03,0,3,588.35,1,1,At Risk
33,1,3,139.67,0,3,391.92,1,1,At Risk
24,0,15,31.12,2,3,506.33,0,0,Dormant
35,0,18,105.82,0,1,1919.87,0,0,Dormant
73,1,33,148.1,0,2,4839.69,0,0,Loyal
38,1,20,140.7,1,0,2865.81,0,0,Dormant
48,1,71,52.5,0,2,3754.14,0,0,Loyal
18,1,62,121.06,2,1,7647.34,0,0,Loyal
20,0,41,32.01,0,3,1306.36,0,0,Loyal
48,0,43,50.92,2,1,2194.2,0,0,Loyal
42,0,19,67.83,0,3,1243.15,0,0,Dormant
70,1,23,89.82,1,2,2153.33,0,0,Dormant
25,1,30,90.67,1,2,2797.71,0,0,Loyal
18,2,61,64.74,2,2,4000.14,0,0,Loyal
79,0,6,42.61,2,2,155.0,1,1,At Risk
24,1,36,103.13,1,0,3722.91,1,1,At Risk
24,1,13,69.54,0,2,915.2,1,1,At Risk
25,1,58,31.88,1,0,1856.6,0,0,Loyal
36,0,56,101.53,0,1,5552.0,1,1,At Risk
34,1,40,114.36,0,2,4583.6,0,0,Loyal
28,0,36,57.48,0,2,2101.89,1,0,Loyal
64,1,24,10.85,0,1,302.27,0,0,Dormant
58,1,47,41.25,0,0,1954.25,1,0,Loyal
66,1,53,126.87,0,3,6595.36,0,0,Loyal
28,0,25,23.37,0,2,584.13,0,0,Loyal
55,2,69,66.18,2,2,4537.88,0,0,Loyal
58,1,49,48.49,2,0,2306.57,0,0,Loyal
79,1,11,36.53,0,3,458.71,0,0,Dormant
67,0,69,97.93,0,2,6795.75,0,0,Loyal
69,1,21,120.99,0,1,2580.36,1,1,At Risk
19,1,11,73.59,0,2,851.26,0,1,At Risk
21,0,70,64.9,0,2,4503.48,1,1,At Risk
67,2,28,46.6,0,0,1296.76,0,0,Loyal
45,0,34,14.84,0,2,454.33,0,0,Loyal
50,1,53,87.27,1,1,4619.33,0,0,Loyal
28,0,33,46.73,1,0,1458.48,0,0,Loyal
20,1,49,70.98,0,1,3517.42,0,0,Loyal
57,1,1,37.51,0,1,102.74,1,1,At Risk
22,0,44,57.94,1,3,2580.65,0,0,Loyal
69,0,21,49.58,0,1,1050.58,0,0,Dormant
38,1,39,81.05,2,3,3146.92,0,0,Loyal
39,1,1,33.33,1,3,38.65,1,0,Dormant
71,1,22,141.14,0,1,3056.76,0,1,At Risk
54,0,37,119.64,2,3,4403.51,0,0,Loyal
77,0,63,90.71,0,1,5711.54,0,0,Loyal
28,0,62,57.61,1,2,3612.97,0,0,Loyal
61,0,38,80.98,2,2,3114.14,0,0,Loyal
39,0,72,92.83,1,3,6699.42,0,0,Loyal
58,1,34,102.37,2,1,3444.86,1,1,At Risk
70,0,40,127.6,0,1,5017.93,1,1,At Risk
30,0,36,118.55,2,2,4266.65,0,0,Loyal
71,0,55,142.42,0,1,7802.93,0,0,Loyal
69,0,1,109.64,0,2,140.65,1,1,At Risk
78,1,16,56.91,0,0,935.51,1,1,At Risk
20,1,14,115.16,2,1,1637.43,1,1,At Risk
30,0,21,86.35,0,2,1793.07,0,0,Dormant
45,1,68,74.0,0,0,4999.8,1,1,At Risk
71,1,2,50.1,0,2,172.0,1,1,At Risk
28,0,54,136.83,0,2,7334.43,1,1,At Risk
28,0,44,16.9,1,2,726.9,0,0,Loyal
38,0,44,146.64,0,3,6403.56,0,0,Loyal
69,0,48,34.47,1,2,1599.88,0,0,Loyal
38,1,19,17.24,1,1,334.4,0,0,Dormant
24,1,59,42.86,2,0,2603.64,0,0,Loyal
34,0,38,30.81,0,2,1190.02,1,1,At Risk
65,0,9,111.64,0,2,967.33,1,1,At Risk
31,1,41,100.31,0,1,4091.09,1,1,At Risk
80,0,58,29.06,2,0,1709.95,0,0,Loyal
50,1,3,109.69,2,2,298.02,0,0,Dormant
28,1,1,114.53,2,2,206.27,0,0,Dormant
30,0,22,70.7,2,1,1599.42,0,0,Dormant
18,0,56,74.46,0,2,4120.21,0,0,Loyal
51,1,33,39.61,2,3,1377.96,0,0,Loyal
26,0,16,36.53,1,0,565.43,0,0,Dormant
30,0,41,149.5,0,1,6078.27,1,1,At Risk
54,0,29,127.62,2,0,3795.82,0,0,Loyal
47,1,53,125.72,0,1,6628.23,1,1,At Risk
58,1,46,68.19,0,2,3172.7,0,0,Loyal
62,0,64,47.84,0,2,3133.7,0,0,Loyal
54,0,54,43.48,0,3,2390.2,0,0,Loyal
64,0,41,136.05,0,2,5627.27,0,0,Loyal
79,1,53,79.5,0,2,4235.8,1,1,At Risk
24,2,45,70.01,1,2,3053.57,0,0,Loyal
31,1,68,74.75,0,2,5041.58,1,0,Loyal
79,1,58,15.01,0,2,854.63,0,0,Loyal
65,1,7,132.55,2,3,935.03,1,1,At Risk
80,2,27,13.38,0,2,387.65,0,0,Loyal
23,1,29,103.2,1,2,3091.81,0,0,Loyal
51,1,32,41.32,1,0,1289.84,0,0,Loyal
33,1,65,126.81,2,3,8199.2,1,1,At Risk
68,1,15,95.67,0,2,1514.5,0,1,At Risk
54,0,27,89.08,1,3,2487.16,0,0,Loyal
53,0,33,147.25,0,0,4839.83,0,0,Loyal
63,1,20,35.38,0,0,741.31,0,0,Dormant
76,0,52,63.56,1,3,3255.14,0,0,Loyal
23,0,22,65.36,0,1,1475.7,1,1,At Risk
25,1,41,95.58,0,1,3918.91,0,0,Loyal
41,0,53,25.33,0,0,1328.3,0,0,Loyal
20,1,46,12.9,0,1,564.01,0,0,Loyal
21,2,7,131.43,0,2,932.33,1,1,At Risk
49,1,40,103.6,2,2,4113.76,1,1,At Risk
18,1,40,57.2,0,2,2299.31,1,1,At Risk
51,0,57,104.72,1,3,5885.31,0,0,Loyal
62,0,9,56.4,0,2,499.51,0,0,Dormant
26,1,50,117.68,2,3,5903.29,1,1,At Risk
80,1,63,124.98,0,2,7869.35,1,1,At Risk
29,0,37,37.6,0,3,1377.79,0,0,Loyal
27,1,69,67.08,0,2,4593.91,0,0,Loyal
27,0,4,117.68,1,2,448.26,1,1,At Risk
67,1,42,136.89,1,2,5696.58,0,0,Loyal
61,0,34,63.05,1,2,2164.07,0,0,Loyal
71,0,25,129.67,0,2,3247.11,1,1,At Risk
79,1,16,33.69,0,0,538.17,0,0,Dormant
65,0,3,81.35,0,3,334.22,1,1,At Risk
40,1,71,111.39,1,2,7963.34,0,0,Loyal
23,0,11,40.23,0,1,499.48,0,1,At Risk
41,1,43,93.49,0,2,4005.09,0,0,Loyal
74,1,55,22.4,0,3,1188.8,0,1,At Risk
41,0,12,36.15,0,0,467.86,1,1,At Risk
38,0,44,111.73,2,3,4949.45,0,0,Loyal
73,1,27,34.57,0,1,985.56,0,0,Loyal
59,1,26,63.68,1,2,1681.6,0,0,Loyal
48,1,2,145.9,2,2,276.51,1,1,At Risk
64,1,28,59.29,0,0,1633.98,0,0,Loyal
75,1,30,143.8,0,2,4334.92,1,1,At Risk
58,0,32,138.66,1,1,4404.39,0,0,Loyal
47,0,34,67.55,2,0,2282.13,0,0,Loyal
73,0,21,24.44,2,2,468.03,0,0,Dormant
51,1,65,18.04,1,2,1179.02,0,0,Loyal
35,0,21,33.9,0,3,698.09,0,0,Dormant
29,1,16,24.96,2,2,356.85,0,0,Dormant
52,0,44,71.74,0,3,3152.25,0,0,Loyal
24,1,34,117.79,1,3,3962.4,0,0,Loyal
58,0,26,146.48,1,2,3798.37,1,1,At Risk
57,1,26,111.29,0,0,2966.82,1,1,At Risk
42,1,22,86.25,1,0,1955.58,0,0,Dormant
23,0,72,42.87,2,3,3146.65,0,0,Loyal
18,0,71,31.08,0,2,2205.81,0,0,Loyal
63,1,53,71.73,2,2,3818.92,0,0,Loyal
33,1,25,147.42,0,3,3698.97,1,1,At Risk
77,1,39,84.82,0,2,3267.42,0,0,Loyal
65,0,19,84.8,0,0,1655.98,0,0,Dormant
21,0,58,134.4,2,2,7837.97,0,0,Loyal
46,1,58,58.93,1,2,3405.87,0,0,Loyal
55,1,39,123.7,0,2,4772.98,0,0,Loyal
64,1,35,122.49,0,0,4291.8,0,0,Loyal
45,1,16,136.5,2,1,2263.28,0,0,Dormant
39,1,2,123.32,2,2,272.04,0,0,Dormant
80,1,47,54.31,0,0,2539.29,0,0,Loyal
25,1,9,121.53,0,3,1052.36,1,1,At Risk
80,1,61,57.11,2,2,3506.67,0,0,Loyal
49,0,69,143.3,0,2,9877.25,0,1,At Risk
50,0,28,134.82,2,3,3790.49,0,0,Loyal
30,0,25,139.35,0,1,3560.52,1,1,At Risk
44,0,49,16.52,0,1,823.5,0,0,Loyal
35,2,44,144.68,2,2,6249.86,0,0,Loyal
35,1,62,15.58,1,2,1043.04,0,0,Loyal
30,1,40,95.11,0,2,3817.68,0,0,Loyal
39,1,16,43.77,2,2,677.02,0,0,Dormant
79,1,31,34.2,2,2,1121.26,0,0,Loyal
31,0,7,118.34,1,3,796.55,1,1,At Risk
28,1,20,60.35,0,2,1183.48,0,0,Dormant
56,0,68,114.88,1,2,7785.41,0,0,Loyal
67,0,52,97.03,0,2,5045.76,1,1,At Risk
70,0,53,107.87,2,3,5822.36,0,0,Loyal
39,0,56,100.2,0,0,5641.16,0,0,Loyal
53,1,70,128.45,0,3,8981.88,1,1,At Risk
34,0,14,89.31,2,3,1270.6,0,0,Dormant
68,0,30,36.38,0,3,1139.27,1,1,At Risk
49,0,28,133.8,1,0,3733.72,1,1,At Risk
31,1,64,144.54,0,0,9183.95,1,1,At Risk
59,1,2,42.49,1,1,105.04,1,1,At Risk
74,1,38,149.08,0,1,5725.41,1,1,At Risk
46,1,60,91.19,1,1,5540.42,0,0,Loyal
23,1,50,80.33,0,2,3993.68,0,0,Loyal
67,1,5,28.35,0,2,149.0,1,1,At Risk
74,2,36,92.72,0,2,3357.55,0,0,Loyal
21,1,23,28.74,1,2,708.85,0,0,Dormant
28,0,25,59.53,0,2,1461.3,0,0,Loyal
62,0,15,135.97,2,1,1932.37,1,1,At Risk
57,0,33,18.99,0,0,612.2,1,0,Loyal
27,1,14,95.05,0,2,1295.39,0,0,Dormant
72,0,36,53.04,1,2,1910.2,0,0,Loyal
45,0,20,72.97,1,3,1362.8,0,0,Dormant
28,2,34,68.78,0,1,2307.28,0,0,Loyal
52,1,62,99.42,1,3,6164.31,0,0,Loyal
32,0,45,122.51,0,1,5474.33,0,1,At Risk
25,0,54,67.8,2,2,3725.63,0,0,Loyal
37,1,33,102.13,0,3,3380.08,1,1,At Risk
67,0,34,120.32,0,1,4121.05,0,0,Loyal
76,1,43,22.18,0,1,926.67,1,1,At Risk
38,1,68,60.48,0,1,4144.99,0,0,Loyal
18,0,8,35.43,2,3,240.0,0,0,Dormant
46,1,72,113.31,0,2,8053.2,0,0,Loyal
41,0,42,112.6,1,3,4690.04,0,0,Loyal
47,1,5,36.95,1,0,240.13,0,0,Dormant
57,1,46,60.44,1,1,2814.03,0,0,Loyal
52,0,7,95.87,0,2,615.46,1,1,At Risk
50,1,7,138.0,0,0,1038.32,1,1,At Risk
37,1,34,21.26,2,3,806.41,0,0,Loyal
74,1,2,108.33,2,1,191.67,1,1,At Risk
33,0,2,46.43,0,0,137.44,1,1,At Risk
26,1,28,16.28,0,0,505.94,0,0,Loyal
48,0,5,75.7,1,2,425.02,0,1,At Risk
34,0,40,79.93,1,3,3118.57,0,0,Loyal
76,1,57,144.71,0,0,8225.34,1,1,At Risk
48,0,37,27.02,1,3,987.93,0,0,Loyal
65,0,41,32.72,2,1,1378.77,0,0,Loyal
40,0,26,40.2,1,3,1105.17,0,0,Loyal
23,0,41,20.03,1,1,748.19,0,0,Loyal
47,2,8,41.69,0,1,288.88,1,1,At Risk
72,1,12,119.54,0,2,1436.98,1,1,At Risk
24,1,23,44.52,0,1,995.15,0,0,Dormant
73,0,68,24.66,0,1,1675.41,0,0,Loyal
65,1,36,91.12,1,2,3243.99,0,0,Loyal
57,0,72,25.94,2,0,1857.38,0,0,Loyal
59,1,41,133.96,2,0,5508.75,0,0,Loyal
63,1,33,51.98,0,0,1823.97,0,0,Loyal
28,1,48,73.48,0,1,3590.56,1,1,At Risk
51,0,16,134.72,0,2,2175.17,1,1,At Risk
29,0,17,91.16,0,0,1547.95,0,0,Dormant
77,0,24,121.41,0,3,2916.13,0,0,Dormant
77,1,38,89.77,0,0,3313.87,0,0,Loyal
69,0,15,40.34,1,0,492.26,0,0,Dormant
69,0,20,42.84,0,1,866.28,1,1,At Risk
62,0,40,137.12,2,0,5513.73,0,0,Loyal
64,1,13,79.31,2,0,994.3,0,0,Dormant
44,1,36,11.95,0,0,476.18,1,1,At Risk
75,1,1,79.25,0,0,49.58,0,0,Dormant
29,0,44,128.37,1,1,5678.85,0,0,Loyal
30,1,33,144.85,0,2,4772.33,1,1,At Risk
25,1,43,64.83,0,3,2798.33,1,1,At Risk
33,0,28,132.68,0,2,3670.2,1,0,Loyal
79,0,59,30.7,0,1,1776.5,1,0,Loyal
78,2,60,66.6,0,1,4115.45,0,0,Loyal
46,1,41,56.26,0,3,2331.61,1,1,At Risk
52,0,1,70.13,2,1,-13.68,0,0,Dormant
77,0,55,75.74,2,2,4173.11,0,0,Loyal
46,1,43,123.01,1,3,5321.56,1,1,At Risk
48,1,66,131.6,2,1,8654.82,0,0,Loyal
30,0,68,79.33,0,1,5314.25,1,0,Loyal
29,0,43,96.98,0,3,4232.8,0,0,Loyal
68,0,5,78.0,0,0,360.77,1,0,Dormant
78,1,62,143.62,0,2,8936.14,1,1,At Risk
19,0,40,92.48,1,1,3826.09,0,0,Loyal
50,1,70,92.2,1,0,6494.84,0,0,Loyal
25,0,28,94.59,2,2,2637.95,0,0,Loyal
79,0,2,125.59,0,2,222.24,1,1,At Risk
58,1,21,135.69,0,3,2803.45,0,0,Dormant
74,0,52,35.04,1,2,1823.09,0,0,Loyal
76,1,58,72.07,0,2,4168.56,0,0,Loyal
57,0,20,124.49,1,0,2434.61,0,0,Dormant
70,0,9,67.87,0,2,592.45,0,1,At Risk
66,1,10,15.51,0,0,177.62,1,1,At Risk
58,2,21,113.54,0,0,2422.83,0,0,Dormant
49,0,37,78.07,1,2,2888.24,0,0,Loyal
55,0,15,15.73,1,1,280.92,0,0,Dormant
45,0,68,133.15,1,3,9161.56,0,0,Loyal
32,1,24,91.59,0,1,2200.82,1,0,Dormant
40,1,23,142.57,0,0,3395.82,1,1,At Risk
41,0,15,76.76,0,1,1200.48,0,0,Dormant
30,1,72,31.65,0,0,2230.2,1,1,At Risk
38,1,6,45.73,0,3,359.97,0,0,Dormant
71,0,71,141.84,0,1,10092.19,0,0,Loyal
29,1,13,125.7,1,3,1677.7,1,1,At Risk
30,1,12,21.55,2,0,295.23,0,0,Dormant
56,1,43,50.24,2,1,2137.99,0,0,Loyal
40,0,61,105.43,0,1,6504.09,1,1,At Risk
67,0,61,92.41,0,1,5610.27,0,0,Loyal
63,1,53,104.64,0,2,5512.42,0,0,Loyal
60,1,54,128.64,0,0,6922.99,1,1,At Risk
45,1,3,42.96,0,3,174.69,0,0,Dormant
31,1,5,18.33,0,3,124.05,1,1,At Risk
34,1,44,92.85,1,3,4048.54,0,0,Loyal
41,1,53,111.57,0,1,5962.28,0,0,Loyal
70,1,6,125.03,1,3,723.46,1,1,At Risk
75,0,50,36.97,2,1,1836.8,0,0,Loyal
80,0,32,129.6,0,0,4172.81,1,1,At Risk
51,0,14,45.46,0,1,671.22,0,0,Dormant
68,1,70,143.29,0,1,10006.87,0,0,Loyal
65,0,8,133.49,0,2,1102.38,1,1,At Risk
39,0,30,77.38,0,0,2452.67,0,0,Loyal
27,1,27,62.25,2,2,1720.05,0,0,Loyal
71,1,64,58.29,0,0,3762.99,1,1,At Risk
25,1,14,32.3,0,1,482.33,0,0,Dormant
38,1,30,15.24,0,2,360.11,1,1,At Risk
54,0,21,118.64,0,1,2455.5,1,1,At Risk
24,1,24,92.66,0,2,2209.19,0,0,Dormant
43,1,64,126.33,0,3,8141.84,1,1,At Risk
30,0,2,81.37,0,1,213.03,0,0,Dormant
33,1,6,78.58,2,0,445.15,0,0,Dormant
47,1,36,142.79,0,0,5195.07,0,0,Loyal
48,0,41,28.05,1,2,1220.6,0,0,Loyal
22,1,41,63.06,2,2,2573.86,0,0,Loyal
49,1,41,72.21,1,0,2953.31,0,0,Loyal
33,1,48,142.78,0,1,6903.59,1,1,At Risk
64,1,33,80.92,0,2,2658.7,0,0,Loyal
26,0,44,144.47,0,2,6402.35,0,0,Loyal
39,1,7,37.91,0,0,239.13,0,0,Dormant
72,0,16,80.59,0,0,1352.66,0,0,Dormant
61,0,51,142.33,0,1,7290.24,0,0,Loyal
57,0,45,137.96,0,3,6207.69,0,0,Loyal
62,0,54,57.94,2,1,3132.91,0,0,Loyal
54,1,7,84.37,1,2,625.26,1,1,At Risk
31,1,62,105.74,0,0,6568.58,0,0,Loyal
33,0,61,118.31,0,1,7257.6,1,1,At Risk
60,1,28,31.64,0,2,926.74,0,0,Loyal
37,1,50,44.56,0,1,2202.66,0,0,Loyal
80,1,38,140.4,1,0,5304.77,0,0,Loyal
61,1,7,145.23,2,2,1011.24,1,1,At Risk
32,0,53,31.09,1,3,1711.8,0,0,Loyal
73,0,16,111.45,0,3,1749.26,0,0,Dormant
61,1,6,104.52,0,1,587.11,1,1,At Risk
43,1,35,90.43,0,3,3144.4,1,1,At Risk
26,1,38,104.29,1,2,3994.51,1,1,At Risk
18,0,56,137.42,0,2,7725.76,0,0,Loyal
52,0,26,42.32,0,1,1126.13,0,0,Loyal
61,0,57,99.96,0,2,5626.14,0,0,Loyal
37,2,7,127.23,0,1,1048.76,1,1,At Risk
62,1,47,75.12,2,2,3536.64,0,0,Loyal
72,1,56,89.38,0,2,4970.63,0,0,Loyal
23,0,18,65.46,0,3,1240.56,0,0,Dormant
59,1,22,36.41,2,3,750.5,0,0,Dormant
27,0,27,88.61,1,2,2422.29,0,0,Loyal
65,0,55,43.19,0,3,2342.27,0,0,Loyal
76,2,15,99.94,1,3,1466.3,0,0,Dormant
50,1,59,126.08,0,2,7380.79,1,1,At Risk
33,1,13,68.0,0,0,818.03,1,1,At Risk
53,1,19,42.7,2,0,793.31,0,0,Dormant
23,1,51,10.11,0,2,545.06,0,0,Loyal
36,0,65,79.19,0,2,5112.25,1,1,At Risk
48,1,47,45.24,1,2,2101.98,0,0,Loyal
19,0,50,53.74,0,3,2583.0,0,0,Loyal
35,0,66,129.22,0,2,8574.64,1,1,At Risk
59,1,36,19.01,1,3,678.0,0,0,Loyal
45,0,38,54.37,1,2,1942.79,0,0,Loyal
77,0,41,115.46,0,0,4715.34,0,1,At Risk
21,0,58,63.53,0,1,3700.05,0,0,Loyal
78,2,35,107.51,0,1,3790.2,1,1,At Risk
18,1,2,13.48,0,1,31.57,1,1,At Risk
64,1,64,133.6,0,1,8507.97,1,1,At Risk
59,1,19,23.03,0,1,423.76,0,0,Dormant
67,0,10,37.15,1,1,469.64,0,0,Dormant
33,0,68,14.74,1,2,1005.49,0,0,Loyal
62,0,12,59.4,2,0,736.51,0,0,Dormant
75,1,62,141.32,1,3,8718.18,1,1,At Risk
64,1,68,89.27,1,3,6075.02,0,0,Loyal
19,0,63,143.99,1,0,9131.23,0,0,Loyal
69,1,1,80.59,1,2,-4.23,1,1,At Risk
53,0,18,21.0,0,1,324.87,0,0,Dormant
18,1,60,122.97,0,2,7414.54,0,0,Loyal
56,0,42,69.53,0,3,2954.35,1,1,At Risk
40,0,28,21.76,0,3,561.8,0,0,Loyal
43,0,7,136.94,1,2,987.89,1,1,At Risk
28,0,68,46.96,2,1,3151.11,0,0,Loyal
75,1,46,56.94,1,1,2660.2,0,0,Loyal
59,0,50,17.1,0,3,796.83,0,0,Loyal
18,1,67,148.34,0,3,9933.34,1,1,At Risk
28,1,46,63.57,0,3,2953.84,0,0,Loyal
41,0,21,98.18,2,2,2132.67,0,0,Dormant
27,0,54,33.89,0,2,1823.87,0,0,Loyal
31,2,65,141.72,0,3,9218.74,1,1,At Risk
31,0,47,119.88,0,1,5649.28,0,1,At Risk
24,1,24,66.72,2,2,1618.01,0,0,Dormant
40,1,22,43.66,0,0,974.21,0,0,Dormant
60,1,58,24.18,0,2,1431.67,1,1,At Risk
39,1,18,86.35,0,3,1572.04,1,0,Dormant
77,1,59,53.74,0,3,3181.71,1,1,At Risk
53,0,65,122.46,2,1,7949.55,1,1,At Risk
44,0,41,114.84,0,2,4748.37,0,0,Loyal
73,2,57,130.79,2,3,7498.7,1,1,At Risk
19,1,46,52.24,1,1,2438.26,0,0,Loyal
56,0,16,106.07,2,3,1598.47,0,0,Dormant
68,0,23,54.63,2,2,1244.42,0,0,Dormant
63,0,8,51.32,1,1,420.2,1,1,At Risk
36,1,47,31.52,1,1,1482.37,0,0,Loyal
79,1,19,143.22,1,2,2670.2,0,0,Dormant
24,0,39,113.26,2,2,4347.89,0,0,Loyal
29,0,41,88.22,0,3,3594.55,0,0,Loyal
20,0,19,21.7,2,1,379.02,0,0,Dormant
80,0,49,139.79,0,2,6907.33,1,1,At Risk
64,1,60,132.26,1,3,7973.21,1,1,At Risk
22,1,34,103.07,0,2,3448.98,1,1,At Risk
25,1,6,83.68,0,0,515.88,1,1,At Risk
31,0,24,15.26,1,2,361.98,0,0,Dormant
78,1,41,20.39,1,3,799.96,0,0,Loyal
53,0,48,20.32,0,2,854.72,0,0,Loyal
24,1,60,140.36,0,3,8460.66,1,1,At Risk
24,1,72,47.86,2,2,3410.54,0,0,Loyal
67,0,69,40.45,0,1,2819.9,0,0,Loyal
63,1,71,129.06,0,1,9138.16,1,1,At Risk
49,1,18,28.56,1,1,531.96,0,0,Dormant
25,0,57,143.95,0,2,8195.81,0,0,Loyal
75,0,51,40.44,0,1,2039.09,1,1,At Risk
29,1,59,149.41,2,1,8793.05,0,0,Loyal
27,0,41,109.21,1,1,4469.92,0,0,Loyal
80,1,57,100.83,0,2,5732.75,1,1,At Risk
31,0,4,30.48,0,0,195.6,0,0,Dormant
26,1,48,12.32,0,0,599.49,0,0,Loyal
55,0,66,39.89,0,3,2620.2,1,1,At Risk
47,0,58,57.41,1,3,3299.12,0,0,Loyal
22,1,14,105.32,2,3,1481.0,0,0,Dormant
18,0,42,13.05,0,3,446.99,0,0,Loyal
18,1,71,144.33,2,3,10271.29,0,0,Loyal
74,1,41,113.17,2,2,4691.66,0,0,Loyal
79,0,35,29.47,2,2,1032.79,0,0,Loyal
37,1,18,13.53,1,2,258.3,0,0,Dormant
66,0,1,94.1,0,0,133.88,0,1,At Risk
28,0,44,83.02,0,1,3625.85,0,0,Loyal
43,2,47,19.64,0,0,965.2,1,1,At Risk
61,0,45,145.27,0,3,6541.76,0,0,Loyal
20,2,31,145.66,2,0,4480.45,0,0,Loyal
23,1,19,22.82,0,1,403.35,1,0,Dormant
79,0,12,71.9,0,1,783.36,0,0,Dormant
60,1,26,75.99,2,0,1891.22,0,0,Loyal
78,1,5,62.08,0,3,224.78,1,1,At Risk
62,0,12,23.11,0,3,204.5,0,0,Dormant
28,1,8,39.61,0,0,277.92,1,1,At Risk
25,1,16,119.26,1,3,1922.5,0,0,Dormant
46,1,11,144.89,1,1,1600.07,1,1,At Risk
27,1,11,34.55,2,0,412.31,1,1,At Risk
51,1,71,144.01,0,3,10266.38,1,1,At Risk
41,1,12,117.9,0,1,1442.79,0,0,Dormant
63,1,44,49.21,1,0,2189.09,0,0,Loyal
78,0,43,34.51,0,2,1530.72,0,0,Loyal
65,1,25,47.44,1,3,1164.78,0,0,Loyal
34,1,61,69.53,1,3,4339.5,0,0,Loyal
49,1,34,131.9,2,3,4396.69,0,0,Loyal
28,1,67,54.77,0,2,3676.2,0,0,Loyal
51,1,47,83.5,1,2,3985.68,0,0,Loyal
41,0,39,26.9,0,2,1054.72,0,0,Loyal
